2024-08-14 16:08:54,258 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:08:54,961 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:08:54,965 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:08:54,965 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:08:56,429 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:08:56,432 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:08:56,432 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:08:58,250 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:08:58,256 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:08:58,257 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:08:58,275 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:08:58,281 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:08:58,281 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:08:58,994 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:08:58,998 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:08:58,998 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:09:01,181 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:09:01,194 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:09:01,194 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:09:15,754 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:09:15,757 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:09:15,757 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:09:22,022 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:09:51,952 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:09:51,952 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:10:55,005 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:10:55,006 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:10:55,006 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:10:56,178 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:10:56,179 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:10:56,179 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:10:56,594 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:11:27,363 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:11:27,364 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:12:46,975 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:12:46,978 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:12:46,979 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:13:06,789 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:13:06,793 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:13:06,793 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:13:06,820 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:13:06,823 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:13:06,823 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:13:07,856 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:13:07,860 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:13:07,860 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:13:08,894 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:13:08,897 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:13:08,898 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:13:09,206 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:13:09,216 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:13:09,216 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:13:23,116 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:13:23,117 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:13:23,117 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:14:12,838 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:14:12,841 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:14:12,842 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:14:23,191 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:14:23,192 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:14:23,192 INFO    MainThread:4757 [wandb_init.py:_pause_backend():432] pausing backend
2024-08-14 16:14:31,676 INFO    MainThread:4757 [wandb_init.py:_resume_backend():437] resuming backend
2024-08-14 16:14:31,677 INFO    MainThread:4757 [wandb_run.py:_finish():2110] finishing run tharrmeehan/XRay-COVID/2kcxc87i
2024-08-14 16:14:31,677 INFO    MainThread:4757 [jupyter.py:save_history():444] not saving jupyter history
2024-08-14 16:14:31,677 INFO    MainThread:4757 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-08-14 16:14:31,677 INFO    MainThread:4757 [wandb_init.py:_jupyter_teardown():449] cleaning up jupyter logic
2024-08-14 16:14:31,678 INFO    MainThread:4757 [wandb_run.py:_atexit_cleanup():2377] got exitcode: 0
2024-08-14 16:14:31,678 INFO    MainThread:4757 [wandb_run.py:_restore():2355] restore
2024-08-14 16:14:31,678 INFO    MainThread:4757 [wandb_run.py:_restore():2361] restore done
2024-08-14 16:14:36,396 INFO    MainThread:4757 [wandb_run.py:_footer_history_summary_info():4035] rendering history
2024-08-14 16:14:36,397 INFO    MainThread:4757 [wandb_run.py:_footer_history_summary_info():4067] rendering summary
2024-08-14 16:14:36,415 INFO    MainThread:4757 [wandb_run.py:_footer_sync_info():3994] logging synced files
